symbol,yesterday_volume,volume_3_days,volume_5_days,volume_15_days,volume_30_days
LDHAU,2114.0,5842.333333333333,3799.0,14370.4,15805.666666666666
WSFS,161421.0,209235.0,220793.0,204879.6,243630.86666666667
PWB,8189.0,64605.666666666664,47253.0,24072.933333333334,29053.533333333333
EDUC,22988.0,33898.0,23054.8,15656.733333333334,15759.433333333332
NOW,1440418.0,1585137.0,1844143.6,1276108.6,1136024.0333333334
JUN.U,160.0,26676.666666666668,16706.0,27555.6,824690.2631578947
AMAL,33160.0,28104.0,40368.8,66845.2,64414.26666666667
MTCH,3628165.0,3388748.6666666665,3866222.2,3014592.466666667,2875510.5
AMKR,817823.0,940483.6666666666,1077679.6,1034743.9333333333,1053848.8666666667
XHE,58667.0,58756.666666666664,105254.4,107552.73333333334,71184.76666666666
HPQw,2228498.0,1122812.3333333333,895049.4,770516.0,770516.0
WGRO,3521.0,3460.0,5242.8,3216.733333333333,2943.266666666667
SLF,788025.0,888980.3333333334,961483.0,1216765.8666666667,874485.0
MSI,1063531.0,905851.0,1106147.6,818876.0,736089.5
SOPA,505950.0,884034.6666666666,833191.0,1435061.2,1677296.8421052631
LBC,14943.0,24496.0,38952.0,28903.2,28301.0
GSQD,471315.0,182721.33333333334,127913.8,80987.06666666667,67474.33333333333
GNACW,7708.0,9468.0,6371.4,21041.466666666667,29617.833333333332
BSDE,1568.0,1327.6666666666667,2518.2,2230.0666666666666,2038.7666666666667
ROSS,39746.0,42870.0,195377.0,133161.6,116146.76666666666
FMB,146845.0,159819.0,165183.4,172250.93333333332,192846.33333333334
DMRI,1607.0,1350.6666666666667,2440.8,2119.133333333333,1068.6333333333334
CFFVW,97713.0,84161.66666666667,61361.0,42128.666666666664,34486.03333333333
ULBI,28951.0,82329.33333333333,62269.8,48132.666666666664,47510.76666666667
ESXB,743371.0,360213.6666666667,290033.4,185742.8,141082.93333333332
XPO,1512032.0,1401189.6666666667,1557804.4,1337544.0,1383316.0666666667
DCRNW,96158.0,167071.33333333334,171017.0,187816.06666666668,243240.4
CTEK,92252.0,112301.0,285340.4,149513.53333333333,107676.23333333334
KTRA,1287176.0,1101101.0,903124.4,911805.4666666667,1311865.5666666667
TNYA,120121.0,95124.0,81259.8,85409.6,97460.0
VEU,3712750.0,4555775.333333333,5452367.0,3306476.2666666666,2667369.1333333333
HOFV,1179214.0,2093603.0,1925816.4,1751870.1333333333,1554648.5
MPACU,100.0,233.33333333333334,501.0,8304.4,8769.733333333334
GBLD,1979.0,1300.0,1153.2,1329.8,1290.1
ROP,286812.0,381550.0,455915.8,398187.26666666666,362147.86666666664
FOREW,6759.0,111438.66666666667,68653.6,61129.86666666667,62482.3
CPSR.U,300.0,3633.3333333333335,2304.0,6633.266666666666,26844.166666666668
FLNG,302901.0,226437.66666666666,303341.8,282250.3333333333,188253.43333333332
CHRB,11718.0,10616.333333333334,16508.2,18295.933333333334,58802.566666666666
AOSL,640196.0,781809.6666666666,1137227.0,633262.2666666667,518783.3
XERS,918049.0,1220101.0,1343178.6,2275527.6,2177930.966666667
QLYS,289962.0,327965.6666666667,348287.0,286273.26666666666,330624.3333333333
UAPR,154.0,95506.66666666667,64741.6,28244.6,18965.366666666665
HAWX,11288.0,13741.0,11171.8,8295.333333333334,8631.566666666668
SPAQ,359708.0,362839.6666666667,294581.6,464696.6,364794.36666666664
APPF,86797.0,77230.66666666667,90170.0,97050.33333333333,98503.63333333333
RCAT,639185.0,572510.6666666666,598916.2,558330.7333333333,825380.4666666667
OI,710557.0,743261.0,1196350.8,1363037.8,1308086.3
MTP,143709.0,149509.66666666666,123364.0,105383.13333333333,86797.16666666667
FRDM,17742.0,15174.666666666666,17731.8,43646.933333333334,32143.966666666667
CRESW,20000.0,12556.666666666666,12326.6,11424.2,7806.466666666666
MTNB,1358061.0,1367766.0,1149783.6,1304506.6,1437709.1333333333
DPG,83458.0,97858.33333333333,104211.0,88661.2,83482.93333333333
SPAB,1417104.0,2149997.3333333335,1891991.2,1216127.5333333334,1217978.7
ATIP+,105054.0,61339.666666666664,44155.0,43052.46666666667,42944.2
HE-U.CL,1219.0,823.0,957.8,1127.0,1127.0
ULH,28484.0,36145.333333333336,39889.2,37437.26666666667,35670.066666666666
ECON,7873.0,13461.0,18612.6,15628.133333333333,16739.433333333334
TCBS,680.0,2754.0,3666.4,6246.133333333333,6028.033333333334
GOTU,9916313.0,8541669.0,10385681.4,7828257.933333334,8583830.266666668
TDSB,23159.0,51033.333333333336,47778.6,172189.73333333334,108112.7
IINNW,2154.0,14493.0,22326.4,33903.53333333333,308800.2
MDRRP,1030.0,1457.0,1319.8,671.6,896.8666666666667
HFRO-A,1435.0,3433.0,3948.2,4308.6,4496.666666666667
BOKF,132982.0,157207.0,174100.4,130870.86666666667,134245.76666666666
CHIH,2557.0,1707.6666666666667,1720.6,2835.9333333333334,3079.9
LKFN,97178.0,85049.0,105336.0,101009.06666666667,116139.4
VNO-I.CL,4718.0,7083.666666666667,8165.8,9074.533333333333,9275.176470588236
SYN,1963311.0,2048595.3333333333,1888538.6,1838786.1333333333,1783217.3
FEUL,0.0,1.0,14.0,78.53333333333333,116.6
JCPB,27164.0,19811.666666666668,21173.6,31842.8,44098.26666666667
CFLT,4790401.0,3896259.3333333335,3071571.2,2573834.933333333,2594335.7666666666
CHCI,33404.0,17281.666666666668,13832.4,128325.73333333334,73612.63333333333
CFFI,1962.0,3127.0,3402.0,3370.6666666666665,2967.0666666666666
VLUE,1427715.0,1784479.3333333333,1889834.0,1335472.2666666666,1321618.2
SRG,230816.0,353971.0,480619.0,351396.93333333335,323229.0
OC,981795.0,1032480.3333333334,1141112.4,937602.4,936903.8
MRUS,173428.0,180075.66666666666,249626.0,220207.46666666667,282074.6666666667
PSCT,4978.0,4182.333333333333,4570.0,4290.4,5859.166666666667
FDRV,34541.0,43670.0,41632.0,61191.6,67838.73333333334
AGCO,739623.0,665885.6666666666,670233.0,615447.4666666667,640917.3333333334
IAPR,0.0,456.6666666666667,669.8,613.8666666666667,523.5666666666667
EUDG,8831.0,8206.0,8210.8,7477.733333333334,7021.6
SAVA,1784662.0,2191956.3333333335,2244938.4,3967205.533333333,6389644.366666666
DHR-A,1998.0,5235.666666666667,4300.4,12359.4,7736.933333333333
CLRM,26305.0,21571.0,26981.6,19019.933333333334,12685.166666666666
KRKR,58396.0,372844.6666666667,268165.8,149929.4,117018.56666666667
SKT,913194.0,774091.3333333334,979400.8,979083.2666666667,1161654.9666666666
ILCB,13243.0,11923.666666666666,14649.4,13659.066666666668,15681.833333333334
RELY,537192.0,701117.0,632570.2,594850.0,656599.5333333333
VCXAW,5141.0,8600.333333333334,7276.8,38551.53333333333,27406.1
CCAIW,54900.0,37400.333333333336,27974.4,43447.53333333333,45285.769230769234
GTH,624085.0,535099.3333333334,522729.6,317193.5333333333,237360.5
RKLB,5911541.0,6243604.666666667,7390525.0,5368756.733333333,3807345.2
IOO,72041.0,80136.0,203013.6,108736.93333333333,77457.73333333334
AGNC,7118284.0,7044680.666666667,9533975.2,7036839.4,6465704.833333333
EMBH,4187.0,2895.3333333333335,2460.4,1142.0666666666666,1153.2
SMFR,1468340.0,1555003.0,1765480.6,1426806.8666666667,1156200.5666666667
CTEC,351665.0,176337.66666666666,153388.4,114398.2,118104.63333333333
BODY+,26313.0,56731.0,57038.2,79798.26666666666,57782.0
XTR,2000.0,1384.3333333333333,1322.6,551.8,754.3333333333334
OEG,3676744.0,3163578.6666666665,2901147.2,3422691.8,2647546.933333333
NOKw,3100.0,1433.3333333333333,1140.0,1140.0,1140.0
BLD,180007.0,237744.33333333334,247369.2,220726.66666666666,212195.66666666666
ARKW,1888155.0,1940129.6666666667,1782563.0,1159560.0,959912.4
AIZ,394189.0,421728.0,457758.4,353369.06666666665,359964.2
VIOO,35900.0,36280.333333333336,48933.6,43597.4,50186.066666666666
OCA.U,1500.0,612.3333333333334,888.4,1087.4,3392.0666666666666
AUS,227742.0,169817.0,198737.4,358443.3333333333,940490.8
NLITU,1207.0,706.0,2320.4,1593.4666666666667,2661.366666666667
NXU+,70834.0,42335.333333333336,31626.6,56304.53333333333,47570.36666666667
CPAAU,105391.0,35868.333333333336,21683.8,45346.933333333334,120770.3
FIDI,6777.0,8973.333333333334,15876.6,13375.733333333334,12868.1
DDL,92917.0,111839.66666666667,84828.0,82319.0,91231.56666666667
GTXw,1914688.0,1407823.0,918379.8,653186.3,653186.3
EUSG,128727.0,97538.33333333333,80909.6,132487.13333333333,100060.56666666667
ABR-D,17509.0,12272.0,14909.0,14654.533333333333,20341.866666666665
NAZ,6950.0,6974.333333333333,11333.2,8812.666666666666,12201.533333333333
KVLE,829.0,491.3333333333333,1122.6,657.4666666666667,769.5
LGLV,11646.0,15450.666666666666,16142.0,12701.466666666667,17640.8
XRLV,314.0,572.3333333333334,1008.8,826.5333333333333,958.0
XGN,52786.0,35509.333333333336,40727.8,31889.733333333334,31976.466666666667
VVR,451751.0,420779.3333333333,406345.4,398370.4,388965.3333333333
FICVU,690.0,1138.3333333333333,3666.8,33719.066666666666,41785.7
GNSS,121210.0,135303.66666666666,117584.2,136835.4,97106.26666666666
SPNS,76949.0,74469.66666666667,86702.6,106375.73333333334,108910.8
MEDP,199674.0,149388.33333333334,177540.8,161571.0,183095.43333333332
WAT,315268.0,343985.6666666667,441498.4,353540.93333333335,353648.2
FLQM,3191.0,4428.0,4398.4,4260.333333333333,3792.5333333333333
UAN,35438.0,27119.333333333332,26737.0,42746.73333333333,51079.9
AFGE,413.0,678.0,7842.0,4388.333333333333,3888.5333333333333
LSAF,10076.0,8297.0,8214.4,9906.6,11610.366666666667
USL,53901.0,72990.33333333333,107159.4,92894.66666666667,73490.1
MTEM,239157.0,264079.0,461311.2,345639.86666666664,252083.43333333332
AVV.CL,55763.0,37471.333333333336,42131.6,52855.933333333334,50386.04761904762
YSG,4356279.0,3868865.6666666665,4005515.2,4502834.066666666,4116701.3666666667
AVPTW,72643.0,97019.33333333333,104206.4,130595.93333333333,95489.5
ITF,42234.0,30458.666666666668,28672.8,103145.46666666666,54761.8
CRVS,691295.0,562539.0,674589.6,752911.6,784413.0666666667
ENIA,1042793.0,995699.3333333334,1224300.4,1415307.5333333334,1245089.4666666666
PILL,129338.0,127033.66666666667,137559.8,110736.53333333334,125095.46666666666
HYG,28211322.0,39321227.0,39054949.4,31500409.6,26745750.433333334
ATVI,9408963.0,10434187.0,12440562.0,15898215.133333333,14236309.8
NXQ,38459.0,44468.666666666664,40386.6,29791.066666666666,30226.233333333334
JRS,85863.0,72018.33333333333,75369.2,78820.06666666667,82391.83333333333
BELFB,72727.0,114592.33333333333,121467.0,72430.53333333334,78685.33333333333
SFE,40713.0,32495.333333333332,31367.2,34600.46666666667,33228.03333333333
WLB,3753486.0,1988810.6666666667,1354030.6,1351768.3333333333,1042477.4
ERYP,43543.0,105860.66666666667,1072684.6,384578.26666666666,310040.5
HWM,4473461.0,4254599.666666667,4302540.6,3196545.8666666667,3178955.1
MTB-.CL,494.0,647.5,647.5,647.5,647.5
CUBA,43704.0,33513.0,46331.8,48300.933333333334,37449.933333333334
VLN+,53332.0,57714.666666666664,67443.4,84812.6,129978.93333333333
AVYA,728115.0,1265030.3333333333,1429975.0,1735936.6666666667,1348284.0666666667
EEMX,11520.0,6826.666666666667,5756.8,33736.53333333333,19508.8
SMID,38636.0,50205.333333333336,60432.2,76659.6,53484.4
BRAG,36757.0,61643.666666666664,58119.6,59313.2,54012.96666666667
IRNT+,36266.0,39821.333333333336,79953.8,69577.93333333333,201282.4
SUMO,1758319.0,1730030.0,1630320.2,1161206.4666666666,949871.3666666667
PLTR,56459758.0,52767433.333333336,48997486.8,40557421.46666667,41692555.333333336
SGLBW,5090.0,50537.0,32302.0,24389.4,18106.666666666668
DVLU,8606.0,7263.0,12628.4,9265.133333333333,9236.633333333333
HPKEW,6018.0,4626.333333333333,3833.8,11372.066666666668,7244.733333333334
UPTDW,4957.0,5699.0,5999.4,10115.8,15021.533333333333
SABRP,6884.0,189515.0,114692.2,50998.2,50772.03333333333
ABR,1654723.0,1598413.0,2025224.8,1577178.3333333333,1775002.9333333333
WDIV,21229.0,28439.666666666668,45260.6,34617.8,39946.73333333333
MNR-B.CL,8850.0,4581.5,4581.5,4581.5,4581.5
DBEH,217.0,1182.3333333333333,811.8,926.4,1790.5
TGP-B,7726.0,9538.0,12917.6,12460.466666666667,13620.933333333332
BDRY,289845.0,245637.66666666666,226906.8,317690.6,363872.5
STAG-B.CL,9508.0,3621.6666666666665,3744.6,26432.866666666665,26121.5625
CPS,88030.0,100541.33333333333,124967.2,108941.33333333333,126619.06666666667
PACW,885020.0,748316.6666666666,852092.6,690167.0666666667,727468.1333333333
VR-B.CL,14502.0,54375.333333333336,120228.6,241918.93333333332,316667.0909090909
SAIL,686791.0,772003.0,863053.4,787599.0666666667,955652.6666666666
AIH,27368.0,79914.0,84321.8,37925.73333333333,29023.966666666667
HCDIZ,71932.0,58311.666666666664,37202.2,63885.13333333333,74275.16666666667
BATL,7809.0,6888.0,6991.8,6006.6,11303.833333333334
EPAM,532020.0,379851.6666666667,370334.4,309771.6666666667,291223.0333333333
BAMI,66055.0,41269.666666666664,45560.8,67186.8,67553.9
FOA+,46824.0,27581.333333333332,40767.2,22382.8,21827.266666666666
VKQ,58188.0,60421.0,70209.6,69753.86666666667,80879.06666666667
HOTH,215149.0,185334.66666666666,221255.6,300032.73333333334,288915.13333333336
DMRM,802.0,656.3333333333334,3732.2,1410.1333333333334,721.9333333333333
TBLTW,3864.0,11153.333333333334,10077.0,11033.733333333334,11353.0
AEK.CL,17145.0,20860.333333333332,20519.8,44758.53333333333,80276.56666666667
WLTW,1246144.0,1363902.3333333333,1550668.2,1199867.7333333334,1268886.6666666667
NEX,1557791.0,1929837.6666666667,2129490.6,1933506.2,1794959.2333333334
PT,61141.0,182398.66666666666,174091.0,112974.86666666667,146342.33333333334
CODI-C,4426.0,4901.666666666667,6364.0,6211.866666666667,5538.033333333334
THRY,416549.0,394273.3333333333,505998.8,840549.4666666667,536499.2
ACHR,1773639.0,2319168.6666666665,2226770.8,1825647.8,2656456.033333333
OPER,338.0,7543.333333333333,9877.4,5089.666666666667,8253.233333333334
BYD,2419975.0,1905076.0,1813625.0,1366272.2,1326597.9
VWTR,95449.0,71681.0,97673.4,67922.46666666666,70546.4
FDRR,46895.0,53375.333333333336,61300.4,53827.86666666667,46650.6
GMRE-A,2224.0,2788.0,2648.6,2728.6,2752.5666666666666
SYY,4385110.0,3406340.3333333335,3804147.2,2897526.0,2553571.933333333
SKYAW,8047.0,11087.333333333334,9516.4,14985.666666666666,19393.4
UDEC,28136.0,50897.0,91601.4,31808.0,17590.9
SGOV,85743.0,55973.333333333336,45886.8,38174.73333333333,32447.266666666666
DBGIW,200.0,888.6666666666666,1137.4,8536.466666666667,123301.46666666666
TCB-B,14078.0,10897.666666666666,8020.4,6291.6,10971.533333333333
TS,2013703.0,2265917.6666666665,2338973.0,1943859.6,2746040.6
CVCO,46132.0,64332.333333333336,65573.6,53415.0,49323.666666666664
BRLI,2722.0,217306.33333333334,132466.0,50420.933333333334,29567.733333333334
EXI,4130.0,14106.333333333334,14480.4,7878.0,6026.533333333334
AQN,2129873.0,2901614.3333333335,2996853.0,2652647.6666666665,3195817.8
ZYME,446897.0,520450.3333333333,670242.8,867171.2,613406.3333333334
CNXCV,1011.0,1011.0,1011.0,1011.0,1011.0
WRAC+,300.0,1200.0,8470.0,20446.8,29131.266666666666
ECOL,152852.0,144146.66666666666,170554.6,125312.8,123024.2
CHII,1466.0,783.6666666666666,656.4,748.1333333333333,597.7
KIND,1987182.0,2732605.3333333335,2006288.2,1770585.4666666666,3183235.033333333
FATPU,135.0,375.0,4475.0,5476.0,260645.7037037037
UNF,75074.0,71954.66666666667,77248.8,66183.46666666666,58591.8
ZYNE,581627.0,780861.0,1031610.0,1403179.6,1611969.6666666667
SPDV,3870.0,5847.0,10836.0,7216.466666666666,6819.833333333333
COOLW,5715.0,4884.333333333333,6538.2,5686.6,13340.3
ENFR,105502.0,50033.333333333336,44961.2,34577.4,26001.633333333335
KEQU,406.0,787.3333333333334,2866.2,1922.8,1873.4
FT,59365.0,43123.0,49076.0,38415.73333333333,40558.933333333334
GNOG,568774.0,831997.6666666666,956546.2,587955.0666666667,609223.8333333334
EBC,508164.0,469501.3333333333,648496.2,610533.6666666666,620506.8666666667
INMD,1547788.0,2283053.0,3602461.6,2199623.2,1919347.8666666667
BABA,43111395.0,49285504.333333336,41964492.2,29620656.466666665,22778754.033333335
MEDS,58574.0,65476.333333333336,65761.0,54210.53333333333,53692.63333333333
JAGX,937866.0,1162983.0,1149726.4,1377034.0,2374905.566666667
RY,1211002.0,1409666.6666666667,1791005.0,1674260.0,1320705.9
PPGHW,240313.0,309050.6666666667,237892.8,282892.3333333333,252675.5
PBF,2180570.0,3413609.3333333335,3728412.8,3387797.8,3228076.1666666665
NBXG,778129.0,730042.3333333334,614732.4,358491.3333333333,260930.23333333334
HFWA,278380.0,200813.66666666666,185819.0,135742.6,170389.16666666666
FTSD,14875.0,23544.0,21846.6,23103.0,19260.733333333334
IT,319433.0,381198.6666666667,557364.4,451897.8,469861.73333333334
BTCR,33602.0,39466.666666666664,30126.2,31931.466666666667,37619.7037037037
SOVO,846478.0,618218.6666666666,547559.2,383222.0,345757.5333333333
ELOX,542050.0,711726.0,667186.8,1391233.2666666666,847240.5666666667
OLLI,4062747.0,4847446.333333333,3502532.6,1711660.1333333333,1274928.7
SRPT,818798.0,1091741.3333333333,1025903.0,871472.0666666667,915429.8
NTCT,430268.0,494241.0,527996.2,493488.5333333333,1126334.3
NSL,90395.0,258285.33333333334,218608.2,167552.4,180259.66666666666
CCJ,5888883.0,5546844.0,6219497.4,5345972.066666666,5769115.766666667
ISZE,5299.0,1766.3333333333333,1106.2,497.3333333333333,263.6333333333333
MTRY,31614.0,105644.66666666667,237700.0,353383.75,353383.75
GRCL,465945.0,377482.0,536773.6,1802974.4,971518.8666666667
SPLG,4411002.0,5231415.0,4585367.0,2950798.6,2639360.1
SUAC.U,49718.0,101654.0,71133.4,1581546.5384615385,1581546.5384615385
PSB-Z,5730.0,22492.333333333332,28886.2,26711.2,33403.933333333334
DUK-A,42884.0,59965.333333333336,72521.8,62138.066666666666,75775.36666666667
FSD,89835.0,74756.33333333333,66596.4,72013.66666666667,78823.7
CMCAU,227930.0,376576.0,4218359.75,4218359.75,4218359.75
LGVCU,4663.0,17800.666666666668,102250.2,133439.33333333334,1173735.75
OIBRw,4434598.0,3250858.3333333335,2867418.2,1313778.8666666667,1184484.7333333334
ENFN,410542.0,510585.0,438866.6,378838.73333333334,447067.6666666667
OACB,61590.0,63687.0,47369.4,58369.26666666667,48976.73333333333
PPT,197967.0,268685.3333333333,296860.4,230310.4,266293.5333333333
BMBL,1464024.0,1462398.3333333333,1772801.4,1945089.0666666667,2121266.8666666667
AZYO,3023.0,5056.666666666667,13595.0,11378.266666666666,12584.8
PMCB,484009.0,339462.3333333333,296715.8,326342.4666666667,566331.8
EMO,57313.0,63312.333333333336,67839.2,61215.26666666667,57267.066666666666
VNCE,3366.0,11294.666666666666,10719.8,7143.733333333334,6934.233333333334
GDV-G,2148.0,2266.6666666666665,1650.0,4175.466666666666,4473.466666666666
CTRE,2664549.0,1652196.6666666667,1481629.6,901269.1333333333,776007.7333333333
MIDU,42635.0,52894.0,76587.4,53160.4,55625.1
IDX,26946.0,98534.33333333333,92738.0,69418.93333333333,100788.43333333333
JCICW,21600.0,45819.666666666664,52728.4,36099.86666666667,41206.933333333334
CELU,232934.0,159893.66666666666,129140.8,93817.0,78016.06666666667
OBLG,188533.0,119408.0,124167.0,187045.86666666667,183061.36666666667
ABW-B,126.0,443.0,1871.2,2313.0666666666666,4014.2
IWL,316915.0,169855.33333333334,119083.6,80145.26666666666,59310.6
CLSA,64119.0,77426.0,79077.2,696640.1333333333,367483.6666666667
BPMC,412777.0,462987.0,473023.0,360169.93333333335,399722.13333333336
TTAC,7070.0,13435.0,26717.6,15875.666666666666,11014.966666666667
QMOM,2031.0,14198.666666666666,17611.4,11044.666666666666,7385.4
WKHS,6314856.0,6757562.0,6876440.8,5960830.333333333,9415800.266666668
NKLA,9930837.0,11891586.666666666,12793161.6,11931475.2,13397449.566666666
FGM,522.0,1498.0,2196.2,1452.8666666666666,2965.233333333333
VPCBU,484.0,9678.333333333334,25654.0,14298.0,10031.9
NYT,1300569.0,1013410.6666666666,1365071.8,1228324.9333333333,1344006.5
HEWC,29627.0,26235.333333333332,20022.0,7299.333333333333,5593.966666666666
HTPA,7523.0,16423.0,16988.4,23302.4,44935.333333333336
SDLP,17078.0,41972.333333333336,46142.4,40985.0,39509.333333333336
VAW,195426.0,126096.33333333333,124361.6,99641.06666666667,92247.96666666666
SCHG,511240.0,519150.6666666667,479957.0,363236.6666666667,355112.63333333336
STEP,595964.0,756007.0,763070.2,865117.7333333333,638647.9333333333
NVSA,88479.0,42993.333333333336,38760.0,42295.73333333333,45672.833333333336
